"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"192","F59B1.8","WBGene00019100",NA,3641858,3644243,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","T26E4.8","WBGene00012050","nhr-223",15796387,15797534,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"194","T10H9.5a","WBGene00004062","pmp-5",6662191,6665813,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","T24A6.6a","WBGene00006286","str-260",3527182,3530413,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Y69H2.7b","WBGene00013482",NA,18689989,18696069,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"197","C47E8.9a","WBGene00008146",NA,14663306,14665927,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00137040-00001","8089113","8095223",NA,NA
"198","C47E8.4a","WBGene00008143",NA,14683698,14685485,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00137000-00001","8029636","8033127",NA,NA
"199","T27C5.12","WBGene00044059",NA,17415251,17416748,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"200","C38D9.9","WBGene00008017","fbxa-176",17549675,17551209,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"201","C38D9.6","WBGene00008014","fbxa-172",17559246,17561612,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"202","B0213.17","WBGene00015046","nlp-34",3974103,3979134,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","T05H4.13d","WBGene00000110","alh-4",6427209,6429914,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Y37H2C.4","WBGene00012575",NA,18270703,18272256,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"205","F28F8.7a","WBGene00009224",NA,15578707,15585364,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"206","Y46H3B.1a","WBGene00021602","clec-205",1760861,1765384,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Y102A5C.15","WBGene00005416","srh-206",16953754,16954866,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"208","F59A1.3","WBGene00006150","str-92",17674946,17676653,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"209","F44C8.10","WBGene00003716","nhr-126",2229081,2231189,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","F44C8.11","WBGene00003686","nhr-96",2233477,2235180,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","C47A10.4","WBGene00008126","sre-21",17769653,17773208,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"212","F20G2.5","WBGene00008988",NA,13771508,13773700,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"213","F20G2.2","WBGene00008986",NA,13755011,13756409,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"214","F20G2.1","WBGene00008985",NA,13752265,13753581,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"215","C01G10.11f","WBGene00006808","unc-76",15071756,15080150,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00157560-00001","40587051","40619748","Y",NA
"216","Y69H2.2","WBGene00013480","egas-3",18628655,18636348,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"217","Y69H2.6","WBGene00006714","ubc-19",18686315,18689762,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00163290-00002","47877935","47913550",NA,"Y"
"218","Y69H2.9","WBGene00013484",NA,18701538,18706098,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"219","K04A8.5a","WBGene00019376","lipl-4",6550171,6551846,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","C25D7.15a","WBGene00007722",NA,15059808,15061532,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00151690-00001","32122860","32124851",NA,NA
"221","ZC376.3","WBGene00013875","cest-2.1",14168362,14171481,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"222","C47E8.6","WBGene00008144","gasr-8",14689110,14691963,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00136980-00001","8010457","8022700",NA,NA
"223","T06A1.1","WBGene00020277",NA,1923116,1925581,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","T06A1.5","WBGene00020280",NA,1927223,1931413,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","F22F7.5a","WBGene00000514","ckb-4",2106400,2109427,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","W08A12.2a","WBGene00021079",NA,3684662,3685830,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","T06C12.10","WBGene00011517","cgt-1",15886716,15888851,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"228","T06C12.12","WBGene00011519",NA,15892061,15892520,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"229","T06C12.14","WBGene00011521",NA,15899996,15900900,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"230","F28G4.1","WBGene00009226","cyp-37B1",16278191,16280616,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"231","F28G4.2","WBGene00009227",NA,16280602,16282321,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"232","F28G4.3","WBGene00009228",NA,16286095,16287719,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"233","F28G4.4","WBGene00009229",NA,16282936,16285894,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"234","R02D5.6b","WBGene00010979",NA,14511706,14514532,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"235","F40G12.10","WBGene00009605",NA,14283528,14285327,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"236","D1086.2a","WBGene00008389",NA,14096944,14098668,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"237","F11A5.18","WBGene00045511",NA,16202809,16204862,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"238","F11A5.17","WBGene00045510",NA,16202030,16202772,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"239","F11A5.16","WBGene00044184",NA,16210952,16211454,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"240","F11A5.15","WBGene00008680",NA,16217675,16218620,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"241","ZK384.6","WBGene00077655","asp-19",18728703,18729374,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"242","F11A5.13","WBGene00008679",NA,16226013,16226681,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"243","F16B4.10","WBGene00017511","srbc-41",1612803,1614826,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","ZK384.3","WBGene00013973","asp-18",18730174,18731679,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"245","F11A5.10","WBGene00001591","glc-1",16219541,16221917,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"246","ZK697.1","WBGene00022804",NA,1752796,1753856,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","ZK697.4","WBGene00005539","sri-27",1725653,1727632,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","ZK697.5","WBGene00005850","srw-103",1717243,1719464,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","F44G3.12","WBGene00044659","fbxa-142",16129409,16130979,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"250","ZK697.8","WBGene00022808",NA,1748432,1749153,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","F28F8.9b","WBGene00044188",NA,15577494,15578600,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"252","W06D12.6","WBGene00012305",NA,17706114,17706875,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"253","W06D12.7","WBGene00005254","srh-31",17707184,17709823,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"254","W06D12.1","WBGene00012304","cutl-4",17733568,17739899,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"255","W06D12.2","WBGene00006692","twk-42",17726794,17731420,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00150670-00001","30501097","30513979",NA,NA
"256","W06D12.3","WBGene00001397","fat-5",17725004,17726818,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"257","R10E8.2","WBGene00011208",NA,18253794,18254667,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"258","F16H6.2","WBGene00008892","clec-246",18189560,18191047,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"259","R10D12.15b","WBGene00011196",NA,13967866,13969853,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"260","Y51A2D.15a","WBGene00013082","grdn-1",18592748,18614135,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00163070-00002","47530864","47566254",NA,"Y"
"261","F12F3.1c","WBGene00001374","exp-2",6140958,6143947,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00131990-00001","1164715","1167845",NA,NA
"262","C15H11.7","WBGene00003922","pas-1",14421468,14422618,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"263","T05C3.2","WBGene00020254",NA,5493747,5503010,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"264","T25F10.3","WBGene00020806",NA,6745039,6748609,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00153720-00001","35352017","35360298",NA,NA
"265","F26D2.3a","WBGene00009148",NA,16407963,16410270,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"266","T25F10.1","WBGene00020805",NA,6768429,6768788,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","T05C3.7","WBGene00005223","srg-66",5480750,5482415,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"268","T05C3.4","WBGene00001727","grl-18",5485631,5488866,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00148800-00001","27560646","27570854",NA,NA
"269","T05C3.5","WBGene00001037","dnj-19",5503029,5505075,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00148730-00001","27458178","27466926",NA,NA
"270","Y39B6A.39a","WBGene00012697","mrps-35",18981306,18985922,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00159030-00001","42549993","42553488",NA,NA
"271","F35E12.7a","WBGene00009431","dct-17",13727764,13730776,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"272","T05C3.8","WBGene00005222","srg-65",5483086,5484966,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"273","C55H1.2","WBGene00001672","gpa-10",6852564,6854808,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","F56A4.12a","WBGene00018920",NA,2476905,2481346,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","T01C3.10a","WBGene00003775","nmr-2",15006353,15011660,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00158770-00001","42123929","42134380",NA,NA
"276","F21H7.12","WBGene00009033",NA,16230165,16231043,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"277","R08A2.7","WBGene00011137",NA,14723320,14724766,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00161130-00001","45021291","45023645",NA,"Y"
"278","R10D12.14e","WBGene00011195","sao-1",13963734,13965183,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00142830-00001","16951648","16956969",NA,NA
"279","K12D9.9","WBGene00005859","srw-112",3004141,3006064,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","K12D9.4","WBGene00005862","srw-115",2992622,2993916,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","K12D9.5","WBGene00005867","srw-120",2994899,2996205,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","K12D9.3","WBGene00005868","srw-121",2990313,2991585,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","H12D21.9b","WBGene00010385",NA,14901567,14909478,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"284","K12D9.1","WBGene00019675",NA,3014485,3016034,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Y39B6A.5a","WBGene00012668",NA,19157659,19158877,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"286","C18D4.2a","WBGene00007672","fbxa-136",17521037,17527479,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"287","F13H6.1b","WBGene00017430","bcl-11",6356025,6362997,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00150110-00001","29481254","29494682",NA,NA
"288","T10H4.11","WBGene00011699","cyp-34A2",15288777,15291107,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"289","F20E11.4","WBGene00006236","str-200",17456619,17458169,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"290","F20E11.7","WBGene00008984",NA,17464578,17466730,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"291","F20E11.6","WBGene00005819","srw-72",17467051,17468561,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"292","R02D5.1","WBGene00010976",NA,14508249,14509655,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"293","F20E11.2","WBGene00008982","srsx-2",17436985,17438417,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"294","ZK228.4b","WBGene00013947",NA,18462787,18465426,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"295","Y39B6A.41","WBGene00012699",NA,18970500,18977976,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00145530-00001","22085155","22091251",NA,NA
"296","C15H11.3","WBGene00003834","nxf-1",14411636,14415014,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"297","C45H4.21","WBGene00268199",NA,2148657,2149532,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Y39B6A.46","WBGene00012702","ztf-20",18957578,18960172,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"299","K08G2.12a","WBGene00005363","srh-147",15848088,15850573,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"300","T01G5.8","WBGene00077585",NA,15116187,15116595,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"301","F37B4.10a","WBGene00018140",NA,2875734,2877609,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","C50H11.8","WBGene00016855",NA,3054554,3055908,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Y46H3C.2a","WBGene00005846","srw-99",1708741,1710663,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","C50H11.4","WBGene00016852","srt-7",3081771,3083247,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","E03D2.2a","WBGene00003747","nlp-9",4219643,4222197,"Y",NA,NA,NA,NA,NA,NA,NA,"HCON_00136940-00001","7915398","7925320",NA,NA
"306","C50H11.7","WBGene00005400","srh-185",3066228,3067497,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","C50H11.1","WBGene00016849","acs-21",3089068,3091351,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","C50H11.2","WBGene00016850","srt-8",3086560,3087986,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Y75B7AL.1a","WBGene00022284","glb-33",1352126,1356593,NA,NA,"Y",NA,NA,NA,NA,NA,"HCON_00151440-00001","31777239","31788057",NA,NA
"310","C06B8.3","WBGene00007369",NA,15484054,15484637,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"311","H43I07.1a","WBGene00019274",NA,4204721,4208971,"Y",NA,NA,NA,NA,NA,NA,NA,"HCON_00136930-00001","7890925","7893542",NA,NA
"312","Y69H2.8","WBGene00013483","nhr-241",18699451,18700992,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"313","C50H11.15","WBGene00016860","cyp-33C9",3091812,3094561,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","T01G5.2","WBGene00011340","ugt-30",15121724,15125262,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"315","Y51A2B.2","WBGene00013066",NA,18374494,18376755,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"316","Y45G12C.10","WBGene00021573",NA,2534758,2536409,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","C41G6.8b","WBGene00005761","srw-14",15225950,15227046,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"318","Y45G12C.14","WBGene00005607","srj-19",2568876,2570743,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Y45G12C.15","WBGene00005608","srj-20",2571527,2573208,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Y45G12C.16","WBGene00044131",NA,2530146,2531174,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","C50H11.13","WBGene00016858",NA,3069898,3071648,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","C17E7.7a","WBGene00015902","nhr-159",3875245,3878382,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","T10C6.16","WBGene00077607",NA,16032471,16033561,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"324","Y40B10A.6","WBGene00021491","comt-4",2049217,2050185,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Y40B10A.7","WBGene00021492","comt-5",2052228,2053609,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","F47C10.6","WBGene00018543","ugt-32",3841794,3844007,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","K08G2.13","WBGene00005365","srh-149",15839967,15841195,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"328","Y80D3A.10","WBGene00013588","nlp-42",18903772,18906252,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"329","T10H4.5","WBGene00005763","srw-16",15273383,15274857,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"330","T20D4.12","WBGene00020618",NA,3397065,3397918,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","C06B8.9","WBGene00005768","srw-21",15488064,15489401,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"332","C45H4.9","WBGene00016691","srbc-23",2153574,2155112,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","C45H4.8","WBGene00016690","srbc-22",2157130,2158274,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","C45H4.2","WBGene00016686","cyp-33C1",2179586,2181759,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","C45H4.1","WBGene00016685","srbc-16",2182038,2183191,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","C45H4.7","WBGene00016689","srbc-21",2155532,2156635,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","T01D3.1b","WBGene00011326",NA,13689892,13703330,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00144870-00001","20587456","20626425",NA,NA
"338","F40D4.11","WBGene00005321","srh-102",17162900,17165509,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"339","T10B5.4a","WBGene00020390",NA,1870421,1871789,"Y",NA,"Y",NA,NA,NA,NA,NA,"HCON_00134030-00001","3961741","3963795",NA,NA
"340","F40D4.17","WBGene00194682",NA,17154574,17155430,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"341","T26H5.5","WBGene00005780","srw-33",15449616,15451521,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"342","Y46H3C.5","WBGene00021605",NA,1691029,1692495,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","F16H6.8","WBGene00008898",NA,18213677,18216275,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"344","F46E10.18","WBGene00206358",NA,6521030,6522049,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","F26D2.12a","WBGene00009150","clec-234",16432009,16433548,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"346","T20B3.14","WBGene00011854",NA,16820629,16821320,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"347","F25B4.8a","WBGene00017771",NA,5690103,5691574,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00142020-00001","15798581","15803117",NA,NA
"348","F46E10.11","WBGene00018492","hpo-26",6532058,6533070,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","C29G2.6","WBGene00016234",NA,2582867,2585908,"Y",NA,"Y",NA,NA,NA,NA,NA,"HCON_00161280-00001","45224172","45228598",NA,"Y"
"350","R02D5.7","WBGene00010980",NA,14480383,14481357,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"351","C49G7.10a","WBGene00016788",NA,4040409,4042021,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","C29G2.4","WBGene00016232","srt-4",2577903,2579816,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Y70C5C.2","WBGene00013493","clec-9",16705081,16706647,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"354","C29G2.5","WBGene00016233","nhr-290",2574181,2575410,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Y46H3C.3","WBGene00005837","srw-90",1702051,1704053,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","T01C3.4","WBGene00011321","fil-1",14993838,14995207,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00142780-00001","16866220","16870037",NA,NA
"357","C29G2.3","WBGene00016231",NA,2580898,2582939,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","C25D7.5","WBGene00007717",NA,15053765,15056291,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"359","F52F10.2","WBGene00018706",NA,1548143,1550714,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","F52F10.3","WBGene00018707","oac-31",1538354,1541886,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","T03E6.9","WBGene00045356",NA,16598889,16600723,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"362","Y5H2B.1a","WBGene00021164",NA,2207180,2210209,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","C31A11.5","WBGene00007833","oac-6",16302717,16306158,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"364","R05D8.10","WBGene00000978","dhs-15",2768361,2769854,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","R05D8.11","WBGene00019887",NA,2779384,2780845,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","C25D7.8","WBGene00007718","otub-1",15066298,15067352,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00134850-00001","5145850","5149566",NA,NA
"367","C25D7.7","WBGene00004308","rap-2",15061488,15064087,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00134840-00001","5117666","5121740",NA,NA
"368","C25D7.3","WBGene00004747","sdc-3",15039148,15048207,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"369","F46E10.1a","WBGene00018488","acs-1",6524628,6532089,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","C17E7.9a","WBGene00015903",NA,3889241,3890861,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Y37H2A.1a","WBGene00012562",NA,18108269,18114755,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"372","Y19D10A.15a","WBGene00044099","srd-75",2394485,2396635,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","R05D8.8","WBGene00000977","dhs-14",2763966,2765274,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","R05D8.9","WBGene00019886",NA,2766234,2767503,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","R05D8.3","WBGene00005279","srh-56",2771860,2773519,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","R05D8.6","WBGene00005215","srg-58",2758174,2759556,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","R05D8.7","WBGene00019885",NA,2761819,2763208,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","R05D8.4","WBGene00005917","srx-26",2751256,2753107,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","R05D8.5","WBGene00005919","srx-28",2755701,2757276,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","T01C3.6","WBGene00004485","rps-16",14999996,15000541,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00142255-00001","16051131","16051890",NA,NA
"381","C17B7.5","WBGene00015879",NA,3333634,3339076,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","C17B7.4","WBGene00015878",NA,3339311,3340092,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
